"","Outcome","mean","LL","UL","se","LL2","UL2","cat","catvar"
"209","Total_cost_health",1889.37356909739,809.491471235028,2969.25566695974,2286.42756718947,-2592.02446259397,6370.77160078874,3,"edu"
"210","Total_cost_societ",1199.42417838952,-496.013149530164,2894.8615063092,3258.17149897435,-5186.5919596002,7585.44031637924,3,"edu"
"211","SEQN",0,0,0,0,0,0,2,"edu"
"212","Incident First CVD",-0.00440300113947789,-0.0129695871589065,0.00416358487995069,0.0158449135252456,-0.0354590316489593,0.0266530293700035,2,"edu"
"213","Incident Recurrent CVD",-0.00758744511542598,-0.0131288093577039,-0.0020460808731481,0.0130019732139945,-0.0330713126148551,0.0178964223840032,2,"edu"
"214","Incident CVD",-0.0119904462549039,-0.0260983965166103,0.00211750400680259,0.0282906707575898,-0.0674401609397799,0.0434592684299721,2,"edu"
"215","Life Years",0.0836350513857029,-0.0850643071442428,0.252334409915649,0.312013645082331,-0.527911692975665,0.695181795747071,2,"edu"
"216","effect_disc",0.0433257302757772,-0.0401246302818986,0.126776090833453,0.153259482278669,-0.257062854990415,0.343714315541969,2,"edu"
"217","HCE_disc",-1967.22002579869,-3573.56978990233,-360.870261695055,3099.074607743,-8041.40625697498,4106.96620537759,2,"edu"
"218","Prod_cost",376.103876857927,-558.373956854591,1310.58171057044,1805.49742682315,-3162.67107971545,3914.87883343131,2,"edu"
"219","Food_cost",5812.64542429016,5789.17773252781,5836.11311605252,535.837380285992,4762.40415892962,6862.88668965071,2,"edu"
"220","Food_cost_disc",4531.8957298555,4513.79373132752,4549.99772838347,378.742543806757,3789.56034399425,5274.23111571674,2,"edu"
"221","Prod_cost_disc",294.556845954028,-324.552344845044,913.6660367531,1187.81451289704,-2033.55959932418,2622.67329123223,2,"edu"
"222","Admin_costs",858.08750691711,853.464393275917,862.710620558302,66.8582664820567,727.045304612279,989.129709221941,2,"edu"
"223","Total_cost_health",3422.76321097392,1793.68833470111,5051.83808724672,3300.10625295889,-3045.44504482551,9890.97146677334,2,"edu"
"224","Total_cost_societ",3717.32005692795,1469.13598985607,5965.50412399982,4476.29732024038,-5056.2226907432,12490.8628045991,2,"edu"
