"","Outcome","mean","LL","UL","se","LL2","UL2","cat","catvar"
"19","Life Years",0.506101066115811,0.499159615252215,0.513042516979406,0.891014330351434,-1.240287021373,2.25248915360462,2,"age_cat"
"20","effect_disc",0.336557513619978,0.263474226940094,0.409640800299862,0.448925735740465,-0.543336928431334,1.21645195567129,2,"age_cat"
"21","HCE_disc",-8844.84390547754,-11157.579102038,-6532.10870891706,9923.47433590284,-28294.8536038471,10605.165792892,2,"age_cat"
"22","Prod_cost",-6164.05145186664,-6580.01877207672,-5748.08413165655,5492.32709627475,-16929.0125605651,4600.90965683188,2,"age_cat"
"23","Food_cost",821.565834009171,810.072156749989,833.059511268352,71.5370375377818,681.353240435118,961.778427583223,2,"age_cat"
"24","Food_cost_disc",737.522130020385,729.543255248525,745.501004792245,55.7836264726972,628.186222133898,846.858037906871,2,"age_cat"
"25","Prod_cost_disc",-4481.66169781841,-5141.14817121484,-3822.17522442198,4031.02751181408,-12382.475620974,3419.15222533719,2,"age_cat"
"26","Admin_costs",0,0,0,0,0,0,2,"age_cat"
"27","Total_cost_health",-8107.32177545715,-10412.0780972458,-5802.56545366854,9937.00199277104,-27583.8456812884,11369.2021303741,2,"age_cat"
"28","Total_cost_societ",-12588.9834732756,-15553.2262684606,-9624.74067809052,13228.9599972032,-38517.7450677939,13339.7781212427,2,"age_cat"
"29","SEQN",0,0,0,0,0,0,1,"Female"
"30","Incident First CVD",-0.113410595282927,-0.132119473370208,-0.094701717195646,0.0401242015807011,-0.192054030381101,-0.0347671601847526,1,"Female"
"31","Incident Recurrent CVD",-0.0546065041587894,-0.0563125194474484,-0.0529004888701305,0.0285183139044146,-0.110502399411442,0.00128939109386313,1,"Female"
"32","Incident CVD",-0.168017099441716,-0.185019962240338,-0.151014236643094,0.049867320004286,-0.265757046650117,-0.0702771522333156,1,"Female"
"33","Life Years",0.513357202831463,0.473508906490705,0.553205499172222,0.834855864867738,-1.1229602923093,2.14967469797223,1,"Female"
"34","effect_disc",0.173730394689809,0.0794464772107234,0.268014312168896,0.356932170244022,-0.525856658988474,0.873317448368093,1,"Female"
"35","HCE_disc",-18866.0803807415,-20839.9054473372,-16892.2553141458,6362.24457266994,-31336.0797431746,-6396.08101830844,1,"Female"
"36","Prod_cost",-6378.90721331485,-7196.31648528135,-5561.49794134835,3416.55211301798,-13075.3493548301,317.534928200391,1,"Female"
"37","Food_cost",1108.9885563349,1068.00548446715,1149.97162820265,101.375310474005,910.29294780585,1307.68416486395,1,"Female"
"38","Food_cost_disc",947.89728410693,915.871514686492,979.923053527368,75.0168436827463,800.864270488747,1094.93029772511,1,"Female"
"39","Prod_cost_disc",-3737.2210579017,-3774.9329259935,-3699.5091898099,1723.72488048092,-7115.72182364431,-358.720292159092,1,"Female"
"40","Admin_costs",0,0,0,0,0,0,1,"Female"
"41","Total_cost_health",-17918.1830966346,-19859.9823938099,-15976.3837994593,6359.195989419,-30382.2072358958,-5454.15895737335,1,"Female"
"42","Total_cost_societ",-21655.4041545363,-23634.9153198034,-19675.8929892692,7599.31705960986,-36550.0655913716,-6760.74271770096,1,"Female"
"43","SEQN",0,0,0,0,0,0,0,"Female"
"44","Incident First CVD",-0.0858826471512968,-0.104432666833114,-0.0673326274694799,0.04797198191196,-0.179907731698738,0.0081424373961448,0,"Female"
"45","Incident Recurrent CVD",-0.237019897066597,-0.308488730159922,-0.165551063973272,0.141449703647805,-0.514261316216295,0.0402215220831001,0,"Female"
"46","Incident CVD",-0.322902544217894,-0.412921396993036,-0.232883691442752,0.170272187680023,-0.656636032070739,0.0108309436349506,0,"Female"
"47","Life Years",-0.26482652096692,-0.976874339309078,0.447221297375238,1.95247832347583,-4.09168403497956,3.56203099304571,0,"Female"
"48","effect_disc",-0.0717517122547984,-0.228886311224177,0.0853828867145801,0.589805330832364,-1.22777016068623,1.08426673617663,0,"Female"
"49","HCE_disc",-23841.51514362,-27861.8358948183,-19821.1943924217,7913.29936781359,-39351.5819045346,-8331.44838270533,0,"Female"
"50","Prod_cost",-7393.87716627741,-14063.3922807292,-724.362051825643,10561.5408303064,-28094.4971936779,13306.7428611231,0,"Female"
"51","Food_cost",1074.64142642305,1068.63175220083,1080.65110064527,75.0654573434146,927.513130029954,1221.76972281614,0,"Female"
"52","Food_cost_disc",929.782723393456,921.66284294284,937.902603844073,57.5279721148123,817.027898048424,1042.53754873849,0,"Female"
"53","Prod_cost_disc",-3734.22712202813,-6710.03573968739,-758.418504368862,4687.04792364033,-12920.8410523632,5452.38680830691,0,"Female"
"54","Admin_costs",0,0,0,0,0,0,0,"Female"
"55","Total_cost_health",-22911.7324202265,-26923.9332909742,-18899.5315494789,7906.71674433865,-38408.8972391303,-7414.56760132276,0,"Female"
"56","Total_cost_societ",-26645.9595422546,-33633.9690306616,-19657.9500538477,12120.7511461886,-50402.6317887843,-2889.28729572495,0,"Female"
"57","SEQN",0,0,0,0,0,0,4,"Race"
"58","Incident First CVD",-0.190751913855887,-0.235786846970269,-0.145716980741506,0.11808559013214,-0.422199670514881,0.0406958428031066,4,"Race"
"59","Incident Recurrent CVD",-0.0260128333731685,-0.0584232931782768,0.00639762643193975,0.0890643191102431,-0.200578898829245,0.148553232082908,4,"Race"
"60","Incident CVD",-0.216764747229056,-0.229389220538329,-0.204140273919782,0.151430208925089,-0.513567956722229,0.0800384622641178,4,"Race"
"61","Life Years",0.76929698288268,0.335779934777048,1.20281403098831,3.2009065622662,-5.50447987915908,7.04307384492444,4,"Race"
"62","effect_disc",0.1554019880682,-0.13006436484065,0.44086834097705,1.2494666308942,-2.29355260848443,2.60435658462083,4,"Race"
"63","HCE_disc",-22585.2906780379,-42980.1012122848,-2190.48014379096,38182.0889774505,-97422.185073841,52251.6037177652,4,"Race"
"64","Prod_cost",-11942.6658031156,-15142.0759014899,-8743.25570474137,11144.4762203615,-33785.8391950243,9900.50758879299,4,"Race"
"65","Food_cost",1424.8501968474,1360.52153796533,1489.17885572947,206.26873028678,1020.56348548531,1829.13690820949,4,"Race"
"66","Food_cost_disc",1187.07748300177,1137.39596915109,1236.75899685245,152.035179845727,889.088530504142,1485.06643549939,4,"Race"
"67","Prod_cost_disc",-5678.6855484216,-8382.45839703458,-2974.91269980861,7218.89936053965,-19827.7282950793,8470.35719823611,4,"Race"
"68","Admin_costs",0,0,0,0,0,0,4,"Race"
"69","Total_cost_health",-21398.2131950361,-41743.3422154324,-1053.08417463988,38108.6115693292,-96091.0918709213,53294.665480849,4,"Race"
"70","Total_cost_societ",-27076.8987434577,-50125.800612467,-4027.99687444849,44646.9936854184,-114585.006366878,60431.2088799624,4,"Race"
"71","SEQN",0,0,0,0,0,0,3,"Race"
"72","Incident First CVD",-0.102946562608653,-0.163322830636888,-0.0425702945804172,0.105157543621805,-0.30905534810739,0.103162222890085,3,"Race"
"73","Incident Recurrent CVD",-0.105285655428006,-0.153761611732005,-0.0568096991240057,0.0863682065273549,-0.274567340221621,0.06399602936561,3,"Race"
"74","Incident CVD",-0.208232218036658,-0.317084442368894,-0.0993799937044229,0.18464600062724,-0.570138379266049,0.153673943192732,3,"Race"
"75","Life Years",-0.00689270362819411,-0.887298805618134,0.873513398361746,1.88695454300356,-3.70532360791517,3.69153820065878,3,"Race"
"76","effect_disc",-0.0596352549505579,-0.381460503723045,0.262189993821929,0.63865608627699,-1.31140118405346,1.19213067415234,3,"Race"
"77","HCE_disc",-22179.7399386014,-25963.4737847411,-18396.0060924617,7016.82865155257,-35932.7240956444,-8426.75578155835,3,"Race"
"78","Prod_cost",-7078.39460009201,-11122.4858520506,-3034.30334813336,7385.76673757653,-21554.497405742,7397.70820555799,3,"Race"
"79","Food_cost",1064.33779394075,1043.23739877213,1085.43818910937,79.2708434978824,908.966940684901,1219.7086471966,3,"Race"
"80","Food_cost_disc",919.898549209177,895.459387934449,944.337710483905,64.2718928304496,793.925639261496,1045.87145915686,3,"Race"
"81","Prod_cost_disc",-3311.49833753438,-4841.95221511205,-1781.0444599567,2883.00772549102,-8962.19347949678,2339.19680442803,3,"Race"
"82","Admin_costs",0,0,0,0,0,0,3,"Race"
"83","Total_cost_health",-21259.8413893922,-25019.1360742572,-17500.5467045273,6999.44112930604,-34978.746002832,-7540.93677595237,3,"Race"
"84","Total_cost_societ",-24571.3397269266,-29861.0882893692,-19281.591164484,9709.6336266513,-43602.2216351631,-5540.45781869003,3,"Race"
"85","SEQN",0,0,0,0,0,0,2,"Race"
"86","Incident First CVD",-0.0709206901312314,-0.112661866888084,-0.0291795133743792,0.0727914160662468,-0.213591865621075,0.0717504853586123,2,"Race"
"87","Incident Recurrent CVD",-0.0440089399357644,-0.0495981323464737,-0.0384197475250552,0.0274796922096075,-0.0978691366665951,0.00985125679506622,2,"Race"
"88","Incident CVD",-0.114929630066996,-0.162259999234557,-0.0675992608994344,0.0883710571775263,-0.288136902134947,0.0582776420009557,2,"Race"
"89","Life Years",1.19683676324694,0.402553596159368,1.99111993033451,1.77442215099212,-2.28103065269761,4.67470417919148,2,"Race"
"90","effect_disc",0.540315016525499,0.321751261558791,0.758878771492206,0.503262977839076,-0.44608042003909,1.52671045309009,2,"Race"
"91","HCE_disc",-11644.5107303559,-13421.1871970036,-9867.83426370814,6254.78001646103,-23903.8795626195,614.858101907761,2,"Race"
"92","Prod_cost",-2314.69048435836,-5341.78163813332,712.400669416593,5512.61401236401,-13119.4139485918,8490.03297987509,2,"Race"
"93","Food_cost",1056.55728264455,943.434279078901,1169.6802862102,182.506911286898,698.843736522233,1414.27082876687,2,"Race"
"94","Food_cost_disc",916.577592559175,834.670338218817,998.484846899533,133.311438266766,655.287173556313,1177.86801156204,2,"Race"
"95","Prod_cost_disc",-1154.44892280348,-2124.48839471659,-184.409450890358,2054.66852238952,-5181.59922668694,2872.70138107999,2,"Race"
"96","Admin_costs",0,0,0,0,0,0,2,"Race"
"97","Total_cost_health",-10727.9331377967,-12586.5168587848,-8869.34941680861,6319.83851574336,-23114.8166286537,1658.95035306031,2,"Race"
"98","Total_cost_societ",-11882.3820606002,-14711.0052535014,-9053.75886769897,8056.55978188556,-27673.2392330959,3908.47511189554,2,"Race"
"99","SEQN",0,0,0,0,0,0,1,"Race"
"100","Incident First CVD",-0.0975164835167364,-0.111921801286157,-0.0831111657473161,0.0408470121684092,-0.177576627366819,-0.0174563396666543,1,"Race"
"101","Incident Recurrent CVD",-0.176757297686867,-0.214918313734377,-0.138596281639356,0.0892640428160396,-0.351714821606304,-0.00179977376742893,1,"Race"
"102","Incident CVD",-0.274273781203603,-0.326840115020534,-0.221707447386672,0.102650607996814,-0.475468972877358,-0.0730785895298484,1,"Race"
"103","Life Years",-0.0733945267276343,-0.721339890718585,0.574550837263316,1.47619771115038,-2.96674204058238,2.81995298712711,1,"Race"
"104","effect_disc",-0.00995326194420615,-0.13601760734942,0.116111083461008,0.473439430637379,-0.937894545993468,0.917988022105056,1,"Race"
"105","HCE_disc",-22628.5108154708,-23854.8186233518,-21402.2030075897,5911.0267615419,-34214.1232680929,-11042.8983628486,1,"Race"
"106","Prod_cost",-7151.08511441803,-10006.8789302411,-4295.29129859499,5848.88798694478,-18614.9055688298,4312.73533999374,1,"Race"
"107","Food_cost",1071.19789922377,1070.37064728021,1072.02515116733,75.6096901389144,923.0029065515,1219.39289189605,1,"Race"
"108","Food_cost_disc",920.678092045078,918.832624326194,922.523559763961,53.9783556010788,814.880515066963,1026.47566902319,1,"Race"
"109","Prod_cost_disc",-4307.19866013066,-5835.55735446316,-2778.83996579817,2979.7185273407,-10147.4469737184,1533.0496534571,1,"Race"
"110","Admin_costs",0,0,0,0,0,0,1,"Race"
"111","Total_cost_health",-21707.8327234257,-22932.2950635879,-20483.3703832635,5922.59607565956,-33316.1210317184,-10099.544415133,1,"Race"
"112","Total_cost_societ",-26015.0313835564,-28767.852418051,-23262.2103490617,8017.81072063093,-41729.940395993,-10300.1223711197,1,"Race"
"113","SEQN",0,0,0,0,0,0,1,"pir_cat"
"114","Incident First CVD",-0.10382229032771,-0.110985083943943,-0.096659496711477,0.0535713169714335,-0.20882207159172,0.00117749093629957,1,"pir_cat"
"115","Incident Recurrent CVD",-0.124670656883368,-0.13310385148855,-0.116237462278185,0.0637589181089711,-0.249638136376951,0.000296822610215894,1,"pir_cat"
"116","Incident CVD",-0.228492947211078,-0.229763348200027,-0.227222546222128,0.0882364314752936,-0.401436352902653,-0.0555495415195021,1,"pir_cat"
"117","Life Years",0.954961076244727,0.816809223970146,1.09311292851931,1.1761592622119,-1.35031107769059,3.26023323018005,1,"pir_cat"
"118","effect_disc",0.352647049972599,0.238251220218495,0.467042879726703,0.508585419822419,-0.644180372879342,1.34947447282454,1,"pir_cat"
"119","HCE_disc",-21643.8621771806,-28565.1700500855,-14722.5543042756,15256.2308135302,-51546.0745716997,8258.35021733852,1,"pir_cat"
"120","Prod_cost",-8982.74937108812,-11321.2755962129,-6644.22314596333,6591.37679702109,-21901.8478932495,3936.34915107322,1,"pir_cat"
"121","Food_cost",1070.32816294841,1043.65379427126,1097.00253162557,85.4700536257774,902.80685784189,1237.84946805494,1,"pir_cat"
"122","Food_cost_disc",919.25722945175,891.339917928604,947.174540974896,66.6283287767199,788.665705049379,1049.84875385412,1,"pir_cat"
"123","Prod_cost_disc",-4749.60163422801,-6346.82523829804,-3152.37803015799,4058.6927089055,-12704.6393436828,3205.43607522677,1,"pir_cat"
"124","Admin_costs",0,0,0,0,0,0,1,"pir_cat"
"125","Total_cost_health",-20724.6049477288,-27617.9955091106,-13831.214386347,15221.0559607132,-50557.8746307267,9108.66473526905,1,"pir_cat"
"126","Total_cost_societ",-25474.2065819569,-33964.8207474087,-16983.592416505,18974.9896863268,-62665.1863671573,11716.7732032436,1,"pir_cat"
"127","SEQN",0,0,0,0,0,0,2,"pir_cat"
"128","Incident First CVD",-0.116085205547378,-0.117028541710239,-0.115141869384517,0.0319128055455026,-0.178634304416563,-0.0535361066781926,2,"pir_cat"
"129","Incident Recurrent CVD",-0.19814650033703,-0.239723423672285,-0.156569577001776,0.119058409366971,-0.431500982696293,0.0352079820222322,2,"pir_cat"
"130","Incident CVD",-0.314231705884408,-0.356751965382523,-0.271711446386293,0.120413040632555,-0.550241265524215,-0.0782221462446006,2,"pir_cat"
"131","Life Years",-0.649047488969462,-1.66069570372414,0.362600725785212,1.74912428829355,-4.07733109402481,2.77923611608589,2,"pir_cat"
"132","effect_disc",-0.148809045930305,-0.391107614865927,0.0934895230053159,0.470930364374341,-1.07183256010401,0.774214468243403,2,"pir_cat"
"133","HCE_disc",-25528.8563258239,-25622.4866837537,-25435.2259678941,5476.25330768716,-36262.3128088907,-14795.399842757,2,"pir_cat"
"134","Prod_cost",-9832.94619830571,-10867.4426936391,-8798.44970297235,4019.62652762048,-17711.4141924418,-1954.47820416957,2,"pir_cat"
"135","Food_cost",1064.75846356516,1014.58050433369,1114.93642279663,102.828530093931,863.214544581058,1266.30238254927,2,"pir_cat"
"136","Food_cost_disc",922.95003997226,885.375195525645,960.524884418875,75.7762824675111,774.428526335938,1071.47155360858,2,"pir_cat"
"137","Prod_cost_disc",-4158.14127382525,-5031.01708657223,-3285.26546107828,2147.96267472065,-8368.14811627774,51.8655686272305,2,"pir_cat"
"138","Admin_costs",0,0,0,0,0,0,2,"pir_cat"
"139","Total_cost_health",-24605.9062858516,-24737.111488228,-24474.7010834752,5482.22713678177,-35351.0714739439,-13860.7410977593,2,"pir_cat"
"140","Total_cost_societ",-28764.0475596769,-29505.7181700474,-28022.3769493063,6909.84758792438,-42307.3488320086,-15220.7462873451,2,"pir_cat"
"141","SEQN",0,0,0,0,0,0,3,"pir_cat"
"142","Incident First CVD",-0.0909052099318908,-0.126969086160448,-0.0548413337033334,0.0666609789930079,-0.221560728758186,0.0397503088944047,3,"pir_cat"
"143","Incident Recurrent CVD",-0.0821300877116026,-0.115210807395584,-0.0490493680276212,0.0686028137470919,-0.216591602655903,0.0523314272326975,3,"pir_cat"
"144","Incident CVD",-0.173035297643494,-0.242179893556032,-0.103890701730955,0.124181927105746,-0.416431874770756,0.0703612794837694,3,"pir_cat"
"145","Life Years",0.522065702269853,0.396680665517837,0.64745073902187,1.40348061015369,-2.22875629363138,3.27288769817109,3,"pir_cat"
"146","effect_disc",0.128871989063834,0.0141815679142822,0.243562410213387,0.521044911313395,-0.89237603711042,1.15012001523809,3,"pir_cat"
"147","HCE_disc",-17258.8927773301,-20683.699512666,-13834.0860419942,7764.0831544887,-32476.4957601279,-2041.28979453223,3,"pir_cat"
"148","Prod_cost",-3732.43786366497,-6922.93764596413,-541.938081365805,6166.43709101352,-15818.6545620515,8353.77883472154,3,"pir_cat"
"149","Food_cost",1126.15324871965,1117.24017572727,1135.06632171202,98.8864350619982,932.335835998131,1319.97066144116,3,"pir_cat"
"150","Food_cost_disc",961.269520265037,952.767912371059,969.771128159016,72.7714345827166,818.637508482913,1103.90153204716,3,"pir_cat"
"151","Prod_cost_disc",-3040.49018519726,-4449.4362120432,-1631.54415835133,2826.66612205022,-8580.75578441569,2499.77541402117,3,"pir_cat"
"152","Admin_costs",0,0,0,0,0,0,3,"pir_cat"
"153","Total_cost_health",-16297.623257065,-19713.928384507,-12881.3181296231,7771.7871533992,-31530.3260777275,-1064.92043640262,3,"pir_cat"
"154","Total_cost_societ",-19338.1134422623,-24163.3645965502,-14512.8622879744,10227.2965326865,-39383.6146463278,707.387761803235,3,"pir_cat"
"155","SEQN",0,0,0,0,0,0,4,"edu"
"156","Incident First CVD",-0.130581528998454,-0.134781771417279,-0.126381286579629,0.0401517757404675,-0.20927900944977,-0.0518840485471374,4,"edu"
"157","Incident Recurrent CVD",-0.148729355796998,-0.174972983170277,-0.122485728423719,0.0971325646505853,-0.339109182512145,0.0416504709181493,4,"edu"
"158","Incident CVD",-0.279310884795451,-0.301354269749905,-0.257267499840998,0.111256231337322,-0.497373098216602,-0.0612486713743006,4,"edu"
"159","Life Years",-0.533695174031529,-0.845546899247515,-0.221843448815543,1.08820973215637,-2.66658624905801,1.59919590099496,4,"edu"
"160","effect_disc",-0.248922888110975,-0.349542037123464,-0.148303739098486,0.41218827736217,-1.05681191174083,0.558966135518878,4,"edu"
"161","HCE_disc",-27205.4699071882,-28875.4372585114,-25535.502555865,6517.98508477079,-39980.7206733389,-14430.2191410374,4,"edu"
"162","Prod_cost",-11316.9192019182,-12582.0992963244,-10051.739107512,3988.88657244941,-19135.136883919,-3498.70151991732,4,"edu"
"163","Food_cost",1079.37964206518,1070.72660454647,1088.03267958389,61.9767250272476,957.905261011778,1200.85402311859,4,"edu"
"164","Food_cost_disc",936.565264844533,935.439046425982,937.691483263085,44.1354498066171,850.059783223564,1023.0707464655,4,"edu"
"165","Prod_cost_disc",-5741.63156393313,-5938.66112394308,-5544.60200392318,1806.08726797348,-9281.56260916116,-2201.70051870511,4,"edu"
"166","Admin_costs",0,0,0,0,0,0,4,"edu"
"167","Total_cost_health",-26268.9046423437,-27939.9982120854,-24597.8110726019,6524.52010772604,-39056.9640534867,-13480.8452312006,4,"edu"
"168","Total_cost_societ",-32010.5362062768,-33878.6593360285,-30142.4130765251,7931.94869822945,-47557.1556548065,-16463.9167577471,4,"edu"
"169","SEQN",0,0,0,0,0,0,5,"edu"
"170","Incident First CVD",-0.0669830354072199,-0.0679757621159771,-0.0659903086984627,0.061141255390765,-0.186819895973119,0.0528538251586795,5,"edu"
"171","Incident Recurrent CVD",-0.100411165365417,-0.129779070831059,-0.0710432598997737,0.0919514231832267,-0.280635954804541,0.0798136240737079,5,"edu"
"172","Incident CVD",-0.167394200772636,-0.195769379529522,-0.139019022015751,0.126168514198194,-0.414684488601096,0.079896087055823,5,"edu"
"173","Life Years",1.09059279335125,-0.581847064524061,2.76303265122655,3.2441059278438,-5.26785482522261,7.4490404119251,5,"edu"
"174","effect_disc",0.513245145997735,0.00812090769368638,1.01836938430178,1.01041180473348,-1.46716199127989,2.49365228327536,5,"edu"
"175","HCE_disc",-11413.7428932509,-13628.5839274037,-9198.90185909804,6760.17654291322,-24663.6889173608,1836.20313085902,5,"edu"
"176","Prod_cost",-258.221231929641,-2709.37260119245,2192.93013733317,7085.87369075476,-14146.533665809,13630.0912019497,5,"edu"
"177","Food_cost",1099.38009379897,1078.30747452582,1120.45271307213,133.914419733103,836.907831122093,1361.85235647586,5,"edu"
"178","Food_cost_disc",931.367834417701,928.00230790423,934.733360931172,95.682322683913,743.830481957232,1118.90518687817,5,"edu"
"179","Prod_cost_disc",-1452.60252743128,-2385.97187114425,-519.233183718309,3263.82632942546,-7849.70213310517,4944.49707824261,5,"edu"
"180","Admin_costs",0,0,0,0,0,0,5,"edu"
"181","Total_cost_health",-10482.3750588332,-12693.8505664726,-8270.89955119381,6767.45415765514,-23746.5852078373,2781.83509017088,5,"edu"
"182","Total_cost_societ",-11934.9775862645,-13213.0837501909,-10656.8714223381,8096.71280516755,-27804.5346843929,3934.57951186393,5,"edu"
"183","SEQN",0,0,0,0,0,0,1,"edu"
"184","Incident First CVD",-0.0664499316668575,-0.0851124986955225,-0.0477873646381926,0.0965036288449363,-0.255597044202933,0.122697180869218,1,"edu"
"185","Incident Recurrent CVD",-0.226243702568008,-0.285690729896836,-0.166796675239179,0.176303137295011,-0.571797851666229,0.119310446530214,1,"edu"
"186","Incident CVD",-0.292693634234865,-0.333478094535029,-0.251909173934702,0.183282076686159,-0.651926504539737,0.0665392360700062,1,"edu"
"187","Life Years",0.00829522831134921,-1.56964858082386,1.58623903744656,2.85115391019162,-5.57996643566423,5.59655689228693,1,"edu"
"188","effect_disc",0.0677247103089265,-0.378768098489202,0.514217519107055,0.928357441483939,-1.75185587499959,1.88730529561745,1,"edu"
"189","HCE_disc",-21205.7857340772,-24598.1741965587,-17813.3972715956,10923.0568573992,-42614.9771745795,203.405706425187,1,"edu"
"190","Prod_cost",-7469.41954617539,-12638.1929359076,-2300.64615644314,11096.4389382907,-29218.4398652251,14279.6007728743,1,"edu"
"191","Food_cost",1085.47735805814,1044.43508268166,1126.51963343462,120.961889397335,848.392054839364,1322.56266127692,1,"edu"
"192","Food_cost_disc",938.547818277435,907.628408816168,969.467227738702,89.704780236029,762.726449014818,1114.36918754005,1,"edu"
"193","Prod_cost_disc",-3130.63480402293,-4386.23151903749,-1875.03808900836,4095.0323570105,-11156.8982237635,4895.62861571765,1,"edu"
"194","Admin_costs",0,0,0,0,0,0,1,"edu"
"195","Total_cost_health",-20267.2379157997,-23690.5457877426,-16843.9300438569,10907.3730128741,-41645.689021033,1111.21318943353,1,"edu"
"196","Total_cost_societ",-23397.8727198227,-28076.7773067801,-18718.9681328652,14517.1093045117,-51851.4069566656,5055.66151702027,1,"edu"
"197","SEQN",0,0,0,0,0,0,3,"edu"
"198","Incident First CVD",-0.0854900651155928,-0.153813890308839,-0.0171662399223468,0.111814659909582,-0.304646798538373,0.133666668307187,3,"edu"
"199","Incident Recurrent CVD",-0.0942559268397631,-0.122884578187952,-0.0656272754915742,0.066109722610048,-0.223830983155457,0.0353191294759311,3,"edu"
"200","Incident CVD",-0.179745991955356,-0.276698468496791,-0.082793515413921,0.15944442087037,-0.492257056861282,0.13276507295057,3,"edu"
"201","Life Years",0.54299447023191,0.0225744736581014,1.06341446680572,1.66489206504791,-2.72019397726199,3.80618291772581,3,"edu"
"202","effect_disc",0.20604141821113,-0.233101101836955,0.645183938259214,0.833459019114943,-1.42753825925416,1.83962109567642,3,"edu"
"203","HCE_disc",-19649.850856535,-35228.2750141909,-4071.42669887901,25440.7469140988,-69513.7148081686,30214.0130950987,3,"edu"
"204","Prod_cost",-3351.73380782789,-11751.1872447806,5047.71962912479,13650.7936235037,-30107.2893098951,23403.8216942393,3,"edu"
"205","Food_cost",1124.31137607681,1014.66283091414,1233.95992123949,186.504992086603,758.761591587071,1489.86116056656,3,"edu"
"206","Food_cost_disc",964.285257268488,884.994263191742,1043.57625134523,135.376196683879,698.947911768085,1229.62260276889,3,"edu"
"207","Prod_cost_disc",-1688.38010441976,-5836.37789449272,2459.6176856532,6931.88961185085,-15274.8837436474,11898.1235348079,3,"edu"
"208","Admin_costs",0,0,0,0,0,0,3,"edu"
"209","Total_cost_health",-18685.5655992665,-34184.6987628457,-3186.43243568728,25331.9689005543,-68336.2246443529,30965.0934458199,3,"edu"
"210","Total_cost_societ",-20373.9457036862,-40021.0766573384,-726.814750034078,32138.5152432574,-83365.4355804707,42617.5441730983,3,"edu"
"211","SEQN",0,0,0,0,0,0,2,"edu"
"212","Incident First CVD",-0.12380090523496,-0.19095514874278,-0.0566466617271403,0.124530669003683,-0.367881016482179,0.120279206012259,2,"edu"
"213","Incident Recurrent CVD",-0.166663939406291,-0.242807996112795,-0.0905198826997871,0.123086801981161,-0.407914071289366,0.0745861924767838,2,"edu"
"214","Incident CVD",-0.290464844641251,-0.433763144855575,-0.147166544426927,0.235757889410639,-0.752550307886103,0.171620618603601,2,"edu"
"215","Life Years",0.228346105400619,-1.93101692387971,2.38770913468095,4.00099430363801,-7.61360272972987,8.07029494053111,2,"edu"
"216","effect_disc",-0.0167023425811411,-1.00809965173679,0.974694966574504,1.76487854582383,-3.47586429239585,3.44245960723357,2,"edu"
"217","HCE_disc",-22111.5376937342,-33991.7572752384,-10231.31811223,20352.6951413067,-62002.8201706953,17779.7447832269,2,"edu"
