"","Outcome","mean","LL","UL","se","LL2","UL2","cat","catvar"
"50","Prod_cost",-33.8811296261092,-38.5472164188509,-29.2150428333674,66.3542248119755,-163.935410257581,96.1731510053627,0,"Female"
"51","Food_cost",1648.09932958163,1589.00089786611,1707.19776129714,95.4365263259517,1461.04373798276,1835.15492118049,0,"Female"
"52","Food_cost_disc",1556.07073906979,1500.80588751684,1611.33559062275,89.2016089474108,1381.23558553287,1730.90589260672,0,"Female"
"53","Prod_cost_disc",-32.2247670950453,-36.1188916100353,-28.3306425800552,61.551464498215,-152.865637511547,88.4161033214562,0,"Female"
"54","Admin_costs",333.789835842014,323.150909130396,344.428762553633,17.152802253784,300.170343424598,367.409328259431,0,"Female"
"55","Total_cost_health",1435.1564981126,1301.21977675302,1569.09321947218,377.109448380612,696.021979286597,2174.2910169386,0,"Female"
"56","Total_cost_societ",1402.93173101755,1272.88913417296,1532.97432786214,424.074594508185,571.745525781509,2234.1179362536,0,"Female"
"57","SEQN",0,0,0,0,0,0,1,"Race"
"58","Incident First CVD",-0.00139917816339947,-0.00272839741862896,-6.99589081699731e-05,0.00271943857707698,-0.00672927777447035,0.00393092144767142,1,"Race"
"59","Incident Recurrent CVD",-0.0066932470875455,-0.0130518318207137,-0.000334662354377274,0.0123699228460125,-0.0309382958657299,0.0175518016906389,1,"Race"
"60","Incident CVD",-0.00809242525094497,-0.0157802292393427,-0.000404621262547247,0.0137954346899782,-0.0351314772433023,0.0189466267414123,1,"Race"
"61","Life Years",-0.00559671265359787,-0.0109135896745158,-0.000279835632679892,0.0108777543083079,-0.0269171110978814,0.0157236857906857,1,"Race"
"62","effect_disc",-0.00154598192256802,-0.00228849924502805,-0.000803464600107988,0.00634147829492048,-0.0139752793806122,0.0108833155354761,1,"Race"
"63","HCE_disc",-511.041980430782,-582.825582903705,-439.258377957859,289.395387386131,-1078.2569397076,56.1729788460342,1,"Race"
"64","Prod_cost",-29.4150054186897,-29.6835354192705,-29.1464754181088,50.8116779106584,-129.00589412358,70.1758832862007,1,"Race"
"65","Food_cost",1668.41895655946,1616.63534848461,1720.2025646343,82.1242905677304,1507.4553470467,1829.38256607221,1,"Race"
"66","Food_cost_disc",1574.88685375632,1526.35380669977,1623.41990081287,76.9310739508906,1424.10194881257,1725.67175870006,1,"Race"
"67","Prod_cost_disc",-27.8341330311057,-28.3622462666631,-27.3060197955483,47.1516839332828,-120.25143354034,64.5831674781287,1,"Race"
"68","Admin_costs",337.239052689045,327.654221939701,346.823883438388,15.1470708473834,307.550793828173,366.927311549916,1,"Race"
"69","Total_cost_health",1401.08392601458,1271.18244573576,1530.9854062934,324.370087514247,765.318554486654,2036.8492975425,1,"Race"
"70","Total_cost_societ",1373.24979298347,1242.8201994691,1503.67938649785,359.164187614002,669.28798526003,2077.21160070692,1,"Race"
"71","SEQN",0,0,0,0,0,0,3,"Race"
"72","Incident First CVD",0,0,0,0,0,0,3,"Race"
"73","Incident Recurrent CVD",0,0,0,0,0,0,3,"Race"
"74","Incident CVD",0,0,0,0,0,0,3,"Race"
"75","Life Years",0,0,0,0,0,0,3,"Race"
"76","effect_disc",0,0,0,0,0,0,3,"Race"
"77","HCE_disc",-301.810730091862,-368.877839472147,-234.743620711578,146.795612000551,-589.530129612943,-14.091330570782,3,"Race"
"78","Prod_cost",0,0,0,0,0,0,3,"Race"
"79","Food_cost",1713.77616612698,1668.92808532021,1758.62424693375,70.3058173588289,1575.97676410367,1851.57556815028,3,"Race"
"80","Food_cost_disc",1616.92868469921,1574.73071805262,1659.1266513458,66.1371069539926,1487.29995506939,1746.55741432904,3,"Race"
"81","Prod_cost_disc",0,0,0,0,0,0,3,"Race"
"82","Admin_costs",345.053306969603,336.189302939535,353.917310999672,13.8767745214423,317.854828907577,372.25178503163,3,"Race"
"83","Total_cost_health",1660.17126157695,1542.04218152001,1778.30034163389,211.308500571237,1246.00660045733,2074.33592269658,3,"Race"
"84","Total_cost_societ",1660.17126157695,1542.04218152001,1778.30034163389,211.308500571237,1246.00660045733,2074.33592269658,3,"Race"
"85","SEQN",0,0,0,0,0,0,4,"Race"
"86","Incident First CVD",0,0,0,0,0,0,4,"Race"
"87","Incident Recurrent CVD",0,0,0,0,0,0,4,"Race"
"88","Incident CVD",0,0,0,0,0,0,4,"Race"
"89","Life Years",0,0,0,0,0,0,4,"Race"
"90","effect_disc",0,0,0,0,0,0,4,"Race"
"91","HCE_disc",-135.105869879773,-138.093455865736,-132.118283893809,58.4801041344705,-249.726873983335,-20.4848657762104,4,"Race"
"92","Prod_cost",0,0,0,0,0,0,4,"Race"
"93","Food_cost",1709.05278390314,1659.71748998372,1758.38807782256,78.5441860316489,1555.10617928111,1862.99938852517,4,"Race"
"94","Food_cost_disc",1612.7507550926,1566.58375531974,1658.91775486547,73.4561183327747,1468.77676316036,1756.72474702484,4,"Race"
"95","Prod_cost_disc",0,0,0,0,0,0,4,"Race"
"96","Admin_costs",344.317991358841,334.755437498547,353.880545219134,15.1827337601286,314.559833188988,374.076149528693,4,"Race"
"97","Total_cost_health",1821.96287657167,1769.22090892447,1874.70484421887,102.444621215112,1621.17141899005,2022.75433415329,4,"Race"
"98","Total_cost_societ",1821.96287657167,1769.22090892447,1874.70484421887,102.444621215112,1621.17141899005,2022.75433415329,4,"Race"
"99","SEQN",0,0,0,0,0,0,2,"Race"
"100","Incident First CVD",0,0,0,0,0,0,2,"Race"
"101","Incident Recurrent CVD",0,0,0,0,0,0,2,"Race"
"102","Incident CVD",0,0,0,0,0,0,2,"Race"
"103","Life Years",0.0156587627254559,0.0135336449270012,0.0177838805239107,0.0170520831318988,-0.0177633202130656,0.0490808456639775,2,"Race"
"104","effect_disc",0.0121025086064466,0.0104825354036871,0.013722481809206,0.0131691452277721,-0.0137090160399868,0.0379140332528799,2,"Race"
"105","HCE_disc",-62.704087019189,-163.841570926092,38.4333968877142,192.879187241868,-440.747294013249,315.339119974871,2,"Race"
"106","Prod_cost",0,0,0,0,0,0,2,"Race"
"107","Food_cost",1683.86041502844,1623.33257773335,1744.38825232354,100.923036856766,1486.05126278918,1881.6695672677,2,"Race"
"108","Food_cost_disc",1589.57425469291,1532.87888113106,1646.26962825475,94.3110604561064,1404.72457619894,1774.42393318687,2,"Race"
"109","Prod_cost_disc",0,0,0,0,0,0,2,"Race"
"110","Admin_costs",340.238927288494,328.82337964134,351.654474935647,18.7208017720222,303.54615581533,376.931698761657,2,"Race"
"111","Total_cost_health",1867.10909496221,1697.86068984631,2036.35750007811,286.589898440704,1305.39289401843,2428.82529590599,2,"Race"
"112","Total_cost_societ",1867.10909496221,1697.86068984631,2036.35750007811,286.589898440704,1305.39289401843,2428.82529590599,2,"Race"
"113","SEQN",0,0,0,0,0,0,3,"pir_cat"
"114","Incident First CVD",0,0,0,0,0,0,3,"pir_cat"
"115","Incident Recurrent CVD",0,0,0,0,0,0,3,"pir_cat"
"116","Incident CVD",0,0,0,0,0,0,3,"pir_cat"
"117","Life Years",0,0,0,0,0,0,3,"pir_cat"
"118","effect_disc",0.00125880438791833,-0.000567598221168768,0.00308520699700543,0.00363678982862227,-0.00586930367618131,0.00838691245201797,3,"pir_cat"
"119","HCE_disc",-341.567191976582,-628.737609354968,-54.396774598196,581.991961131197,-1482.27143579373,799.137051840563,3,"pir_cat"
"120","Prod_cost",-3.24803115242185,-37.3710726080381,30.8750103031944,63.7560011460466,-128.209793398673,121.71373109383,3,"pir_cat"
"121","Food_cost",1682.42350207983,1622.49336907863,1742.35363508103,97.5502778691506,1491.22495745629,1873.62204670337,3,"pir_cat"
"122","Food_cost_disc",1588.01077218475,1531.53900534769,1644.48253902181,91.7621909281804,1408.15687796552,1767.86466640399,3,"pir_cat"
"123","Prod_cost_disc",-3.61536099990282,-36.3056913999146,29.074969400109,61.1073133409561,-123.385695148177,116.154973148371,3,"pir_cat"
"124","Admin_costs",339.963754367059,328.587561503467,351.339947230651,18.24707571375,304.199485968109,375.728022766009,3,"pir_cat"
"125","Total_cost_health",1586.40733457523,1231.38895749619,1941.42571165427,658.544727344264,295.659668980471,2877.15500016998,3,"pir_cat"
"126","Total_cost_societ",1582.79197357533,1195.08326609628,1970.50068105438,715.214771283599,180.971021859471,2984.61292529118,3,"pir_cat"
"127","SEQN",0,0,0,0,0,0,2,"pir_cat"
"128","Incident First CVD",0,0,0,0,0,0,2,"pir_cat"
"129","Incident Recurrent CVD",-0.0101657454319142,-0.0198232035922327,-0.000508287271595708,0.0184422114921552,-0.0463124799565385,0.0259809890927101,2,"pir_cat"
"130","Incident CVD",-0.0101657454319142,-0.0198232035922327,-0.000508287271595708,0.0184422114921552,-0.0463124799565385,0.0259809890927101,2,"pir_cat"
"131","Life Years",0,0,0,0,0,0,2,"pir_cat"
"132","effect_disc",0.00208411737911235,-0.000466764457177813,0.0046349992154025,0.00470215334554365,-0.00713210317815321,0.0113003379363779,2,"pir_cat"
"133","HCE_disc",-446.646526746092,-452.106059919632,-441.186993572552,158.093728986274,-756.510235559188,-136.782817932995,2,"pir_cat"
"134","Prod_cost",4.57034634863895,-11.2312853022809,20.3719779995588,28.1744209897098,-50.6515187911923,59.7922114884702,2,"pir_cat"
"135","Food_cost",1671.74681183312,1620.98411603341,1722.50950763283,81.5118708937511,1511.98354488137,1831.51007878487,2,"pir_cat"
"136","Food_cost_disc",1577.90448206049,1530.72231272186,1625.08665139911,75.8069226462856,1429.32291367377,1726.4860504472,2,"pir_cat"
"137","Prod_cost_disc",3.8999269110552,-10.292346439711,18.0922002618214,25.3072773986685,-45.7023367903351,53.5021906124455,2,"pir_cat"
"138","Admin_costs",337.554906694748,328.412316570798,346.697496818698,14.730430069315,308.683263758891,366.426549630606,2,"pir_cat"
"139","Total_cost_health",1468.81286200914,1407.02856937302,1530.59715464526,177.071383557448,1121.75295023654,1815.87277378174,2,"pir_cat"
"140","Total_cost_societ",1472.7127889202,1396.73622293331,1548.68935490708,189.700510462595,1100.89978841351,1844.52578942688,2,"pir_cat"
"141","SEQN",0,0,0,0,0,0,1,"pir_cat"
"142","Incident First CVD",-0.0068626242027722,-0.0133821171954058,-0.000343131210138609,0.0137031423540034,-0.0337207832166188,0.0199955348110744,1,"pir_cat"
"143","Incident Recurrent CVD",0,0,0,0,0,0,1,"pir_cat"
"144","Incident CVD",-0.0068626242027722,-0.0133821171954058,-0.000343131210138609,0.0137031423540034,-0.0337207832166188,0.0199955348110744,1,"pir_cat"
"145","Life Years",-0.0159100796672659,-0.0404218521682814,0.00860169283374967,0.0545381115986554,-0.12280477840063,0.0909846190660988,1,"pir_cat"
"146","effect_disc",-0.00882293310153867,-0.0244843133059336,0.00683844710285631,0.035433203201803,-0.0782720113770726,0.0606261451739953,1,"pir_cat"
"147","HCE_disc",-484.843378778376,-808.433040571761,-161.25371698499,758.922662275616,-1972.33179683858,1002.64503928183,1,"pir_cat"
"148","Prod_cost",-150.183851997258,-292.858511394654,-7.50919259986289,299.88392812762,-737.956351127394,437.588647132877,1,"pir_cat"
"149","Food_cost",1687.82855026673,1655.14868394979,1720.50841658367,54.6230483553339,1580.76737549028,1794.88972504318,1,"pir_cat"
"150","Food_cost_disc",1593.08964318337,1561.95241515591,1624.22687121083,51.7952612635455,1491.57093110682,1694.60835525992,1,"pir_cat"
"151","Prod_cost_disc",-139.264313412997,-271.565411155344,-6.96321567064981,278.080025241648,-684.301162886626,405.772536060633,1,"pir_cat"
"152","Admin_costs",340.857635662815,333.940321629713,347.774949695918,11.1984439858348,318.908685450579,362.806585875052,1,"pir_cat"
"153","Total_cost_health",1449.10390006781,1163.56878033499,1734.63901980063,733.331154802856,11.7748366542125,2886.43296348141,1,"pir_cat"
"154","Total_cost_societ",1309.83958665481,892.003369179645,1727.67580412998,1007.06251915712,-664.002950893135,3283.68212420276,1,"pir_cat"
"155","SEQN",0,0,0,0,0,0,4,"edu"
"156","Incident First CVD",0,0,0,0,0,0,4,"edu"
"157","Incident Recurrent CVD",-0.0150803100236904,-0.0294066045461963,-0.000754015501184518,0.0293224196475828,-0.0725522525329526,0.0423916324855718,4,"edu"
"158","Incident CVD",-0.0150803100236904,-0.0294066045461963,-0.000754015501184518,0.0293224196475828,-0.0725522525329526,0.0423916324855718,4,"edu"
"159","Life Years",0,0,0,0,0,0,4,"edu"
"160","effect_disc",0.00353746126483035,0.000176873063241517,0.00689804946641918,0.00687830180755399,-0.00994401027797547,0.0170189328076362,4,"edu"
"161","HCE_disc",-214.765353395824,-247.535103036337,-181.995603755311,130.208844312305,-469.974688247942,40.443981456294,4,"edu"
"162","Prod_cost",15.7272041459445,0.78636020729722,30.6680480845917,30.5802519395243,-44.2100896555231,75.664497947412,4,"edu"
"163","Food_cost",1653.06254346703,1613.65228577992,1692.47280115414,75.7657189939795,1504.56173423883,1801.56335269523,4,"edu"
"164","Food_cost_disc",1560.64132056196,1523.98833090081,1597.29431022311,70.5489725957833,1422.36533427423,1698.9173068497,4,"edu"
"165","Prod_cost_disc",13.9734171835975,0.698670859179873,27.2481635080152,27.1701577702658,-39.2800920461235,67.2269264133186,4,"edu"
"166","Admin_costs",334.211952824335,327.21190389796,341.212001750709,13.6369746172439,307.483482574537,360.940423074133,4,"edu"
"167","Total_cost_health",1680.08791999047,1669.20463104346,1690.97120893748,159.886221392119,1366.71092606192,1993.46491391902,4,"edu"
"168","Total_cost_societ",1694.06133717407,1669.90330190264,1718.2193724455,146.2756622335,1407.36103919641,1980.76163515173,4,"edu"
"169","SEQN",0,0,0,0,0,0,3,"edu"
"170","Incident First CVD",-0.00523448092717905,-0.0102072378079991,-0.000261724046358951,0.0108434453592505,-0.0264876338313101,0.016018671976952,3,"edu"
"171","Incident Recurrent CVD",0,0,0,0,0,0,3,"edu"
"172","Incident CVD",-0.00523448092717905,-0.0102072378079991,-0.000261724046358951,0.0108434453592505,-0.0264876338313101,0.016018671976952,3,"edu"
"173","Life Years",-0.0209379237087162,-0.0408289512319965,-0.00104689618543581,0.0433737814370021,-0.10595053532524,0.0640746879078079,3,"edu"
"174","effect_disc",-0.0135330614790406,-0.0263894698841292,-0.000676653073952028,0.0280343007707621,-0.0684802909897343,0.0414141680316531,3,"edu"
"175","HCE_disc",-1090.54707216345,-1331.84643591324,-849.247708413671,593.304828606796,-2253.42453623277,72.330391905866,3,"edu"
"176","Prod_cost",-114.553046418069,-223.378440515235,-5.72765232090344,237.301409031867,-579.66380812053,350.557715284391,3,"edu"
"177","Food_cost",1679.53657618551,1630.24423414308,1728.82891822794,81.5113915254815,1519.77424879557,1839.29890357545,3,"edu"
"178","Food_cost_disc",1585.41971237581,1538.99893819396,1631.84048655766,76.5667592843158,1435.34886417855,1735.49056057307,3,"edu"
"179","Prod_cost_disc",-106.224145583047,-207.137083886942,-5.31120727915233,220.047743890355,-537.517723608143,325.069432442049,3,"edu"
"180","Admin_costs",339.507727840685,329.900509684411,349.114945996959,15.6000255049924,308.9316778509,370.08377783047,3,"edu"
"181","Total_cost_health",834.38036805304,649.108996641378,1019.6517394647,546.81968560405,-237.386215730898,1906.14695183698,3,"edu"
"182","Total_cost_societ",728.156222469993,441.971912754436,1014.34053218555,749.716095686473,-741.287325075494,2197.59977001548,3,"edu"
"183","SEQN",0,0,0,0,0,0,5,"edu"
"184","Incident First CVD",0,0,0,0,0,0,5,"edu"
"185","Incident Recurrent CVD",0,0,0,0,0,0,5,"edu"
"186","Incident CVD",0,0,0,0,0,0,5,"edu"
"187","Life Years",0,0,0,0,0,0,5,"edu"
"188","effect_disc",0.000848491105900567,-0.00118656747118777,0.00288354968298891,0.00360950567588223,-0.0062261400188286,0.00792312223062973,5,"edu"
"189","HCE_disc",-333.009927688756,-625.721259354166,-40.2985960233468,560.667394270522,-1431.91802045898,765.898165081467,5,"edu"
"190","Prod_cost",-9.77436929997967,-48.237183246317,28.6884446463576,65.6003349132633,-138.351025729976,118.802287130016,5,"edu"
"191","Food_cost",1690.68002758561,1628.20326420834,1753.15679096288,101.197541579107,1492.33284609056,1889.02720908066,5,"edu"
"192","Food_cost_disc",1595.51386065314,1536.8035439804,1654.22417732587,94.9901833383596,1409.33310130995,1781.69461999632,5,"edu"
"193","Prod_cost_disc",-9.54934912602587,-46.1235053846435,27.0248071325917,62.423178487106,-131.898778960754,112.800080708702,5,"edu"
"194","Admin_costs",341.284297937494,329.514120302824,353.054475572165,18.8305315872732,304.376456026439,378.19213984855,5,"edu"
"195","Total_cost_health",1603.78823090187,1240.59640492906,1966.98005687469,646.03437361183,337.560858622685,2870.01560318106,5,"edu"
"196","Total_cost_societ",1594.23888177585,1194.47289954441,1994.00486400728,703.423313440105,215.52918743324,2972.94857611845,5,"edu"
"197","SEQN",0,0,0,0,0,0,2,"edu"
"198","Incident First CVD",0,0,0,0,0,0,2,"edu"
"199","Incident Recurrent CVD",0,0,0,0,0,0,2,"edu"
"200","Incident CVD",0,0,0,0,0,0,2,"edu"
"201","Life Years",0.0271748877720621,0.0234868672887108,0.0308629082554134,0.0316741226988859,-0.0349063927177543,0.0892561682618786,2,"edu"
"202","effect_disc",0.0210032119974553,0.0181918410896396,0.023814582905271,0.0244621839405182,-0.0269426685259604,0.068949092520871,2,"edu"
"203","HCE_disc",75.6394468371281,13.5092527337103,137.769640940546,212.363029728617,-340.592091430962,491.870985105218,2,"edu"
"204","Prod_cost",0,0,0,0,0,0,2,"edu"
"205","Food_cost",1708.8340282322,1659.29091642539,1758.37714003901,81.9159853581148,1548.2786969303,1869.38935953411,2,"edu"
"206","Food_cost_disc",1612.52931179528,1566.15194088996,1658.9066827006,76.6064395202556,1462.38069033558,1762.67793325498,2,"edu"
"207","Prod_cost_disc",0,0,0,0,0,0,2,"edu"
"208","Admin_costs",344.279017338512,334.679438158906,353.878596518118,15.8008598984352,313.309331937579,375.248702739445,2,"edu"
"209","Total_cost_health",2032.44777597092,1914.34063178258,2150.55492015927,267.431562692957,1508.28191309273,2556.61363884912,2,"edu"
"210","Total_cost_societ",2032.44777597092,1914.34063178257,2150.55492015927,267.43156269296,1508.28191309272,2556.61363884912,2,"edu"
"211","SEQN",0,0,0,0,0,0,1,"edu"
"212","Incident First CVD",0,0,0,0,0,0,1,"edu"
"213","Incident Recurrent CVD",0,0,0,0,0,0,1,"edu"
"214","Incident CVD",0,0,0,0,0,0,1,"edu"
"215","Life Years",0,0,0,0,0,0,1,"edu"
"216","effect_disc",0,0,0,0,0,0,1,"edu"
"217","HCE_disc",-192.512123862708,-266.569282418352,-118.454965307064,134.784601672228,-456.689943140275,71.6656954148586,1,"edu"
"218","Prod_cost",0,0,0,0,0,0,1,"edu"
"219","Food_cost",1706.7873963311,1655.29998421825,1758.27480844396,89.4781362751551,1531.4102492318,1882.16454343041,1,"edu"
"220","Food_cost_disc",1610.83316142548,1562.84444766885,1658.82187518211,83.3153807549074,1447.53501514586,1774.1313077051,1,"edu"
"221","Prod_cost_disc",0,0,0,0,0,0,1,"edu"
"222","Admin_costs",343.980494873427,334.097319351991,353.863670394864,17.1129377552149,310.439136873206,377.521852873648,1,"edu"
"223","Total_cost_health",1762.3015324362,1746.11626315862,1778.48680171378,53.8820970477838,1656.69262222254,1867.91044264986,1,"edu"
"224","Total_cost_societ",1762.3015324362,1746.11626315862,1778.48680171378,53.8820970477838,1656.69262222254,1867.91044264986,1,"edu"
